name_supermarkt,address,lat,long,key_words,codes,postal_code,url2,urls,place,popularity_percent_normal
migrolino Schlieren,"Badenerstrasse 41, Schlieren",47.3963617,8.4403674,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJnVwOsHYMkEcRMv3igsBzE0Q,8952,http://www.migrolino.ch/,https://maps.google.com/?cid=4905391689803431218,_cid=4905391689803431218,33.1015625
ALIMA Supermarkt,"Nassackerstrasse 10, Schlieren",47.395815,8.4418369,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJH1NG8XIMkEcRWjboiS4fCjI,8952,,https://maps.google.com/?cid=3605728736406156890,_cid=3605728736406156890,31.785714285714285
Denner Express,"Freiestrasse 52, Schlieren",47.396083,8.439446,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJtVUAfG0MkEcRdmOIjNFAbCY,8952,https://www.denner.ch/,https://maps.google.com/?cid=2768659139676103542,_cid=2768659139676103542,44.91428571428571
Netto,"Brunngasse, Schlieren",47.3967591,8.4475886,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJkbIJQXQMkEcRcCmWfT2ey9M,8952,http://www.nettoschlieren.ch/,https://maps.google.com/?cid=15261465749212244336,_cid=15261465749212244336,49.45555555555556
Coop Supermarkt Schlieren Lilie,"Zrcherstrasse 6, Schlieren",47.3973601,8.4487969,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ--9aMXQMkEcRWdvS9sgAMQI,8952,https://www.coop.ch/de/standorte/coop-supermarkt-schlieren-lilie/1957_POS,https://maps.google.com/?cid=157908325069151065,_cid=157908325069151065,57.85714285714285
Red Apple-Shop | LebensmittelBckereiMetzgerei,"Uitikonerstrasse 4, Schlieren",47.396939,8.4477651,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJm7m7QXQMkEcRXN9Q367E3D8,8952,,https://maps.google.com/?cid=4601769174615777116,,
Meyer Obstgarten,"Pestalozziweg 23, Schlieren",47.3922778,8.464357399999999,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJbTit2YYLkEcRsAKxC_xT7dc,8952,,https://maps.google.com/?cid=15559184629627945648,,
Coop Supermarkt Zrich Vulkanstrasse,"Vulkanstrasse 108, Zrich",47.39354960000001,8.483847599999999,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJhVuN5FMLkEcRFnlKkzsRQ44,8048,https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-vulkanstrasse/5629_POS,https://maps.google.com/?cid=10251056124397254934,_cid=10251056124397254934,36.68292682926829
Fresh & Good GmbH,"Badenerstrasse 672, Zrich",47.3879971,8.486377599999999,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ415Mh8gLkEcRnVwRBt_H8Zo,8048,,https://maps.google.com/?cid=11164924711921605789,_cid=11164924711921605789,43.77777777777778
Coop Supermarkt Zrich Westlink,"Vulkanpl., Zrich",47.3921018,8.4901313,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJn6zJrbcLkEcRbx0r_Fr7fVA,8048,https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-westlink/4873_POS,https://maps.google.com/?cid=5800068263319379311,_cid=5800068263319379311,47.96296296296296
MIGROS Markthalle,"Altstetterstrasse 133, Zrich",47.38900659999999,8.4869928,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJa2KRqqkLkEcRvP2wROxuDuU,8048,,https://maps.google.com/?cid=16505251645403233724,,
Olio De Sando,"Saumackerstrasse, Zrich",47.3867355,8.4880973,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJjUINVMgLkEcR1wRVrFkVNcE,8048,,https://maps.google.com/?cid=13922057297973282007,,
Blubber Drink Shop,"Hohlstrasse 452, Zrich",47.38904729999999,8.495903499999999,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ1UK4pikLkEcRQOMou5Aq__s,8048,,https://maps.google.com/?cid=18158279023684805440,,
SPAR express Zrich Hardturmstrasse,"Hardturmstrasse 126, Zrich",47.3935571,8.513138000000001,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJPYPcg-ULkEcR3fwzpotDONM,8005,https://www.spar.ch/,https://maps.google.com/?cid=15219989207766531293,_cid=15219989207766531293,35.310810810810814
Lidl Schweiz,"Frrlibuckstrasse 62, Zrich",47.3924813,8.5156983,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",ChIJyzfNMz8LkEcRQoUMrhNYjOA,8005,https://www.lidl.ch/,https://maps.google.com/?cid=16180404402783028546,_cid=16180404402783028546,69.41666666666667
VOI Migros Partner,Zrich,47.3953139,8.5183428,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJNSxIal0LkEcRAGefUzc2NVo,8037,https://www.voi-migrospartner.ch/,https://maps.google.com/?cid=6500161248433235712,,
Lidl Schweiz,"Gaswerkstrasse 2, Zrich",47.3921612,8.5156443,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJJ78TAlQLkEcRakO_0HBnpHE,8952,https://www.lidl.ch/,https://maps.google.com/?cid=8188783756702597994,,
Marronistand Ampersteig,"Zrichparis, Hardturmstrasse 66, Zrich",47.39215799999999,8.519001099999999,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ7WAcvg4LkEcRiyFOnDvX_PY,8005,,https://maps.google.com/?cid=17797336478486765963,,
Migros Supermarkt,"Scheffelstrasse 3, Zrich",47.3936978,8.5292442,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJLxZ8OWkKkEcRoMGRw8QAStI,8037,https://filialen.migros.ch/de/migros-supermarkt-zuerich-wipkingen,https://maps.google.com/?cid=15152924741336154528,_cid=15152924741336154528,48.345238095238095
Coop Supermarkt Zrich Wipkingerbrcke,"Rschibachstrasse 22, Zrich",47.3926356,8.524665299999999,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ-Vog-GkKkEcRSpN3HDvClnY,8037,https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-wipkingerbruecke/1241_POS,https://maps.google.com/?cid=8545230902118552394,_cid=8545230902118552394,50.94871794871795
Coop Supermarkt Zrich Scheffelstrasse,"Scheffelstrasse 12, Zrich",47.3938032,8.5295861,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJWcZrL2kKkEcRdFqDH3JcdDE,8037,https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-scheffelstrasse/1098_POS,https://maps.google.com/?cid=3563574850381634164,_cid=3563574850381634164,49.095238095238095
Migros,"Schaffhauserstrasse 75, Zrich",47.3925449,8.5384839,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJlRZDn3EKkEcRWFjwece2Dn4,8057,https://filialen.migros.ch/de/migros-supermarkt-zuerich-schaffhauserplatz,https://maps.google.com/?cid=9083398466313410648,_cid=9083398466313410648,46.35714285714285
Coop Supermarkt Zrich Milchbuck,"Milchbuckstrasse 1/5, Zrich",47.3954544,8.540429699999999,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJXU7khXAKkEcRyiofAm8qceM,8057,https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-milchbuck/1248_POS,https://maps.google.com/?cid=16388927175243279050,_cid=16388927175243279050,51.48809523809524
Coop Pronto Shop,"Hofwiesenstrasse 5, Zrich",47.3922211,8.5381115,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJHbxHkHEKkEcRkRNwHHIy1bo,8057,https://www.coop-pronto.ch/de/standort/zuerich-hofwiesenstrasse/,https://maps.google.com/?cid=13462722126778733457,_cid=13462722126778733457,33.53921568627451
Azahar Fairtrade-Bio Laden,"Weinbergstrasse 168, Zrich",47.3914007,8.5392706,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJsw78fXEKkEcRA2uMM9WXbeU,8006,,https://maps.google.com/?cid=16532036749095627523,,
Migros Supermarkt,"Am Stadtrand 5, Dbendorf",47.3969345,8.5970268,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJO_Bi-uGhmkcRqHw0ErA25dI,8600,https://filialen.migros.ch/de/migros-supermarkt-duebendorf-stettbach,https://maps.google.com/?cid=15196612647479180456,_cid=15196612647479180456,49.48717948717949
Coop Pronto Shop,"Dbendorfstrasse 447, Zrich",47.3972115,8.5963125,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJHfeTnP6gmkcRybLRujGHF8g,8051,https://www.coop-pronto.ch/de/standort/zuerich-stettbach-bahnhof/,https://maps.google.com/?cid=14418141379707384521,_cid=14418141379707384521,43.90677966101695
migrolino Dbendorf Sonnental,"Zrichstrasse 89, Dbendorf",47.3955583,8.606041,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJryrb_gOhmkcR7yZZ9EAXt0Q,8600,http://www.migrolino.ch/,https://maps.google.com/?cid=4951451883061978863,_cid=4951451883061978863,40.35643564356435
Denner Discount,"Neuweg 4, Dbendorf",47.3964006,8.6129674,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJw4wDeQqhmkcRay2o_rgtNkk,8600,https://www.denner.ch/,https://maps.google.com/?cid=5275454286080781675,_cid=5275454286080781675,48.84615384615385
Lidl,"Reitmenstrasse 5, Schlieren",47.3992852,8.4325058,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",ChIJLWHT12sMkEcRmSuzLQv5y5k,8952,https://www.lidl.ch/,https://maps.google.com/?cid=11082225134481910681,_cid=11082225134481910681,47.63095238095238
R T S KIOSK & SHOP,"Zrcherstrasse 236, Dietikon",47.3969641,8.425515599999999,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJwbi5MYgNkEcRaMvgIT4y-0o,8953,,https://maps.google.com/?cid=5402967420398783336,,
Migros Supermarkt,"Rietbachstrasse 14, Schlieren",47.4004418,8.4350087,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ1UHhhy0NkEcRLpBuuvXgtDc,8952,https://filialen.migros.ch/de/migros-supermarkt-schlieren-rietbach,https://maps.google.com/?cid=4014080513893371950,_cid=4014080513893371950,45.888888888888886
Mr. Presidente GmbH,"Giessenstrasse 11, Dietikon",47.4011635,8.425247299999999,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJgSN3uEMMkEcRh7GY34I6hD8,8953,https://www.misterpresidente.ch/,https://maps.google.com/?cid=4576847455086752135,,
Coop Supermarkt Dietikon Brunau,"Birmensdorferstrasse 9, Dietikon",47.398141,8.4178655,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJW4YGS0YMkEcRrAUv1oEcnI4,8953,https://www.coop.ch/de/standorte/coop-supermarkt-dietikon-brunau/1837_POS,https://maps.google.com/?cid=10276119793722394028,_cid=10276119793722394028,56.833333333333336
Coop Supermarkt Schlieren Rietpark,"Goldschlgipl. 5, Schlieren",47.3997563,8.4418133,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJr2dX33EMkEcR6Om4SqsKZXw,8952,https://www.coop.ch/de/standorte/coop-supermarkt-schlieren-rietpark/4689_POS,https://maps.google.com/?cid=8963582364160158184,_cid=8963582364160158184,58.67948717948718
Migros Supermarkt,"Gterstrasse 5, Schlieren",47.3983518,8.447123,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJBXdqqnYMkEcRKZWiLP4YA8U,8952,https://filialen.migros.ch/de/migros-supermarkt-schlieren-zentrum,https://maps.google.com/?cid=14196217930351547689,_cid=14196217930351547689,55.44285714285714
ALDI Schlieren,"Goldschlgipl. 3, Schlieren",47.40016319999999,8.4416286,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJr2dX33EMkEcRfmUG6OCMWzI,8952,https://www.aldi-suisse.ch/de/,https://maps.google.com/?cid=3628648822370362750,_cid=3628648822370362750,53.66666666666666
migrolino Schlieren,"Gterstrasse 3, Schlieren",47.3988491,8.4474854,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJnVwOsHYMkEcRw6TEPj-Dfv0,8952,http://www.migrolino.ch/,https://maps.google.com/?cid=18266181446320563395,,
Denner Discount,"Rietbachstrasse 14, Schlieren",47.400616,8.4352448,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJV3OxQlgNkEcRMDPYbvIeo7c,8952,https://www.denner.ch/,https://maps.google.com/?cid=13232454156735230768,_cid=13232454156735230768,52.16666666666666
Thraki GmbH,"Gaswerkstrasse 2, Schlieren",47.40251680000001,8.4577569,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJhf5rIYYLkEcR0fmij8_xVFA,8952,http://thraki.ch/,https://maps.google.com/?cid=5788517294848276945,_cid=5788517294848276945,54.109375
Denner Discount,"Einkaufszentrum Lilie, Uitikonerstrasse 9, Schlieren",47.39682939999999,8.448775699999999,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJwfYnSnQMkEcRO6E1Ik2TWes,8952,https://www.denner.ch/,https://maps.google.com/?cid=16958747831336018235,_cid=16958747831336018235,40.85714285714285
Aligro Schlieren - Wholesaler for food,"Bernerstrasse 335, Schlieren",47.3994084,8.4667623,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJlQePS5ALkEcRR6m--__GFmM,8952,https://www.aligro.ch/,https://maps.google.com/?cid=7140113061985036615,_cid=7140113061985036615,41.48571428571429
