Roli's Quartierladen,"8003, Dubsstrasse 23, Zrich",47.3677338,8.5225593,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ9UmN_fUJkEcRthtSRCRgiO4,8003,"8003, Dubsstrasse 23, 8003 Zrich, Switzerland",https://chas-roli.webnode.com/
Coop Pronto Shop,"Tessinerpl. 3, Zrich",47.3644142,8.5322192,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJR-JmIvkJkEcRlsBVvfH2t-A,8002,"Tessinerpl. 3, 8002 Zrich, Switzerland",https://www.coop-pronto.ch/de/standort/zuerich-am-bahnhof-enge/
Roland Lebrument,"Dubsstrasse 23, Zrich",47.3676529,8.522530099999999,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ-Y-KLcQJkEcRNuHKNfqAq6E,8003,"Dubsstrasse 23, 8003 Zrich, Switzerland",https://yellow.local.ch/d/FFpLbXEtov18UCCFk4EF0Q
Coop Supermarkt Zrich Bleicherweg,"Bleicherweg 19, Zrich",47.3677745,8.5357179,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJNdEUsJALkEcRf8VXsbY4wD8,8002,"Bleicherweg 19, 8002 Zrich, Switzerland",https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-bleicherweg/4922_POS
LIDL Switzerland,"Fraumnsterstrasse 16, Zrich",47.3687699,8.541178,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",ChIJ0REDgqqgmkcRWrTSmPTdg1Q,8001,"Fraumnsterstrasse 16, 8001 Zrich, Switzerland",https://www.lidl.ch/
Coop Supermarkt Zrich Brengasse,"Brengasse 16, Zrich",47.3700619,8.537119299999999,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJJVh4EgEKkEcRbF_BNhkt9yU,8001,"Brengasse 16, 8001 Zrich, Switzerland",https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-baerengasse/1255_POS
Kiosk,"Brklipl., Zrich",47.3660017,8.540519,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']",ChIJb8RCO6-nmkcRGrTHQnfdnbE,8001,"Brklipl., 8001 Zrich, Switzerland",NaN
Dowa Lebensmittel Ag,"Bahnhofstrasse 34, Zrich",47.3710562,8.5388877,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJEU012AAKkEcRK500Auuh4RU,8001,"Bahnhofstrasse 34, 8001 Zrich, Switzerland",NaN
Coop Supermarkt Zrich Kreuzplatz,"Forchstrasse 4, Zrich",47.3644499,8.5548427,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJdUL9H02nmkcRyUv1OUIJOkA,8008,"Forchstrasse 4, 8008 Zrich, Switzerland",https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-kreuzplatz/1512_POS
Migros,"Falkenstrasse 19 - 21, Zrich",47.36543959999999,8.547797899999999,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJe6LeMFOnmkcRw2FC6oADh-Q,8008,"Falkenstrasse 19 - 21, 8008 Zrich, Switzerland",https://filialen.migros.ch/de/migros-supermarkt-zuerich-stadelhofen
Migros Supermarkt,"Kreuzpl. 20, Zrich",47.3645091,8.5537771,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJrZtsEZD8jkcRZSrPkC9Ynh8,8008,"Kreuzpl. 20, 8008 Zrich, Switzerland",https://filialen.migros.ch/de/migros-supermarkt-zuerich-kreuzplatz
coop Zrich Stadelhofen,"Stadelhoferstrasse 10, Zrich",47.3665879,8.5478226,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJe4Xxp-ChmkcRQoDwtFTPTeQ,8001,"Stadelhoferstrasse 10, 8001 Zrich, Switzerland",https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-stadelhofen/1511_POS
SPAR Supermarkt Dolderstrasse,"Dolderstrasse 5, Zrich",47.3703218,8.5568505,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJByNz1bOgmkcRfF5v1v-wqvA,8032,"Dolderstrasse 5, 8032 Zrich, Switzerland",https://www.spar.ch/
SPAR express Zrich Schauspielhaus,"Hottingerstrasse 2, Zrich",47.37035119999999,8.549401,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJy90vI6ygmkcRvGcuE-1MqQ4,8032,"Hottingerstrasse 2, 8032 Zrich, Switzerland",https://www.spar.ch/
LoretOlio,"Promenadengasse 18, Zrich",47.3693251,8.5490757,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJg-evQ6ygmkcRoYZpj9E-ZsA,8001,"Promenadengasse 18, 8001 Zrich, Switzerland",http://www.loretolio.ch/kontakt.html
maxi,"Gemeindestrasse 39, Zrich",47.3693137,8.5539752,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJmcEUc7KgmkcRV7gaQCXWMcc,8032,"Gemeindestrasse 39, 8032 Zrich, Switzerland",NaN
Bellevue Marroni,"Theaterstrasse 14, Zrich",47.3668455,8.5461979,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ65YDDJChmkcRa2lRIs9M5yw,8001,"Theaterstrasse 14, 8001 Zrich, Switzerland",http://www.bellevuemarroni.ch/
Oliven & l,"Gemeindestrasse 65, Zrich",47.3699156,8.5559963,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJgdZaldihmkcRV6UoSeeNsyY,8032,"Gemeindestrasse 65, 8032 Zrich, Switzerland",http://www.olivenundoel.ch/
Coop Supermarkt Zrich Rmerhof,"Klosbachstrasse 104, Zrich",47.3678286,8.5608793,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJiXCkXrSgmkcR_p7tVPS-F-o,8032,"Klosbachstrasse 104, 8032 Zrich, Switzerland",https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-roemerhof/1736_POS
minimoorechopf,"8032, Gemeindestrasse 36, Zrich",47.369103,8.5545747,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJZ-zAa7KgmkcR73_oujg6hw4,8032,"8032, Gemeindestrasse 36, 8032 Zrich, Switzerland",NaN
Solemare Alimentari SA c/o Frey Pfister AG,"Forchstrasse 2, Zrich",47.3604577,8.563859599999999,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJCYJR5DWnmkcREIH0Wcd2qo0,8032,"Forchstrasse 2, 8032 Zrich, Switzerland",NaN
Denner Express,"Hottingerstrasse 52, Zrich",47.3690299,8.5558873,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJDwsmspGhmkcREbIDOCNK_OE,8032,"Hottingerstrasse 52, 8032 Zrich, Switzerland",https://www.denner.ch/
7 Knste,"Titlisstrasse, Zrich",47.3694126,8.5643338,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']",ChIJKQNB-rWgmkcRC6lS4_kIwQ0,8032,"Titlisstrasse, 8032 Zrich, Switzerland",http://www.siebenkuenste.de/kontakt.html
Denner Express,"Apollostrasse 2, Zrich",47.364459,8.5556508,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJs33i3EynmkcRhEO10jMrX7g,8032,"Apollostrasse 2, 8032 Zrich, Switzerland",https://www.denner.ch/
Migros Supermarkt,"Albisriederstrasse 365, Zrich",47.3752046,8.4857195,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJT4C60NYLkEcR4go8AuAy9HE,8047,"Albisriederstrasse 365, 8047 Zrich, Switzerland",https://filialen.migros.ch/de/migros-supermarkt-zuerich-puent
Coop Supermarkt Zrich A-Park,"Albisriederstrasse 334, Zrich",47.3761878,8.4870906,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJe_dIMdcLkEcRAcqzjn6bRd8,8047,"Albisriederstrasse 334, 8047 Zrich, Switzerland",https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-a-park/3304_POS
Coop Supermarkt Zrich Gutstrasse,"Gutstrasse 159, Zrich",47.37366309999999,8.5023812,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJvcXhJCkKkEcRH_-ZcFryCNo,8047,"Gutstrasse 159, 8047 Zrich, Switzerland",https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-gutstrasse/4069_POS
Coop Supermarkt Zrich Albisriederplatz,"Badenerstrasse 333, Zrich",47.37771129999999,8.5111067,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJifEbwyQKkEcReeGy5M0-WeE,8003,"Badenerstrasse 333, 8003 Zrich, Switzerland",https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-albisriederplatz/2674_POS
Coop Supermarkt Zrich Lochergut,"Badenerstrasse 244, Zrich",47.3757341,8.5173337,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJteWyVyIKkEcR0I2C_1V3NVc,8004,"Badenerstrasse 244, 8004 Zrich, Switzerland",https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-lochergut/1409_POS
Livio Piatti,"Zentralstrasse 119a, Zrich",47.3744491,8.5155453,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ71aFNCIKkEcRfnr9ePaYfmw,8003,"Zentralstrasse 119a, 8003 Zrich, Switzerland",http://www.liviopiatti.ch/kontakt.html
migrolino fresh Zrich Albisriederplatz,"Badenerstrasse 339, Zrich",47.3778922,8.5108966,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJyQ0vB8QLkEcR0JgxrQCFjGM,8004,"Badenerstrasse 339, 8004 Zrich, Switzerland",http://www.migrolino.ch/
Migros Supermarkt,"Wengistrasse 7, Zrich",47.374944,8.523068,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",ChIJ3_pzcxkKkEcRcqDQcszcT6Y,8004,"Wengistrasse 7, 8004 Zrich, Switzerland",https://filialen.migros.ch/de/migros-supermarkt-zuerich-wengihof
